id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,,,,,,Row Labels,Count of articleType
2602,Women,Apparel,Topwear,Tshirts,Purple,Fall,2010,Sports,ADIDAS Women Fiesta Purple T-shirt,,,,,,,
20245,Women,Apparel,Topwear,Tshirts,Black,Fall,2011,Casual,Wrangler Women Printed Black T-shirt,,,,,,,
2266,Women,Apparel,Topwear,Tshirts,Green,Fall,2010,Sports,Nike Green Women T-shirt,,,,,,,
2292,Women,Apparel,Topwear,Tshirts,Black,Fall,2010,Sports,Nike Women Accuracy Black T-shirt,,,,,,,
3516,Women,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,Myntra Women's Hero Within White T-shirt,,,,,,,
3724,Women,Apparel,Topwear,Tshirts,Green,Summer,2011,Casual,Lee Women's Green T-shirt,,,,,,,
10424,Women,Apparel,Topwear,Tshirts,Red,Fall,2011,Casual,United Colors of Benetton Women Red Polo T-shirt,,,,,,,
26945,Women,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,Jealous 21 Women Printed Blue T-shirt,,,,,,,
6269,Women,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,Lee Women's Caroline White T-shirt,,,,,,,
48106,Women,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,French Connection Women White T-shirt,,,,,,,
19596,Women,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,United Colors of Benetton Women Printed White T-shirt,,,,,,,
59410,Women,Apparel,Topwear,Tshirts,White,Fall,2012,Casual,Tokyo Talkies Women Multi Coloured T-shirt,,,,,,,
6251,Women,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,Lee Women's Fergie White T-shirt,,,,,,,
54939,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012,Casual,Do u speak green Women Pink T-shirt,,,,,,,
2295,Women,Apparel,Topwear,Tshirts,Pink,Fall,2010,Sports,Nike Women Cruiser Pink T-shirt,,,,,,,
4162,Women,Apparel,Topwear,Tshirts,Green,Summer,2011,Casual,Inkfruit Women's To do List Sea Green T-shirt,,,,,,,
24888,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2012,Casual,United Colors of Benetton Women Yellow Polo T-shirt,,,,,,,
2605,Women,Apparel,Topwear,Tshirts,White,Fall,2010,Sports,ADIDAS Women's Icon White T-shirt,,,,,,,
20242,Women,Apparel,Topwear,Tshirts,Pink,Fall,2011,Casual,Wrangler Women Native Lady Pink T-shirt,,,,,,,
38612,Women,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,Nike Women White & Red Striped T-shirt,,,,,,,
9828,Women,Apparel,Topwear,Tshirts,Green,Fall,2011,Casual,Little Miss Women Printed Green T-shirt,,,,,,,
26942,Women,Apparel,Topwear,Tshirts,Green,Summer,2012,Casual,Jealous 21 Women Green Printed T-shirt,,,,,,,
28646,Women,Apparel,Topwear,Tshirts,Grey,Summer,2012,Sports,Nike Women Bleach Grey T-shirt,,,,,,,
16149,Women,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,Tokyo Talkies Women Printed White T-shirt,,,,,,,
34434,Women,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,Myntra Women Love Only Blue T-shirt,,,,,,,
10493,Women,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,Flying Machine Women VN White Tshirts,,,,,,,
4784,Women,Apparel,Topwear,Tshirts,Purple,Summer,2011,Sports,ADIDAS Women's V Neck With Crystal Purple T-shirt,,,,,,,
43330,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2012,Casual,United Colors of Benetton Women Yellow Top,,,,,,,
16132,Women,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,Tokyo Talkies Women Printed White T-shirt,,,,,,,
27447,Women,Apparel,Topwear,Tshirts,Purple,Winter,2015,Casual,Jockey Women  Round Neck Purple T-Shirt,,,,,,,
6685,Women,Apparel,Topwear,Tshirts,Green,Summer,2011,Casual,UCB Women's Photo Prints Light Green T-shirt,,,,,,,
52084,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012,Casual,Myntra Women Pink T-shirt,,,,,,,
10003,Women,Apparel,Topwear,Tshirts,White,Fall,2011,Sports,Nike Women As Nike Eleme White T-Shirt,,,,,,,
26939,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012,Casual,Jealous 21 Women Printed Pink T-shirt,,,,,,,
36738,Women,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,Spykar Women Cult White T-shirt,,,,,,,
5803,Women,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,ADIDAS Women's Street Blue T-shirt,,,,,,,
35981,Women,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,Flying Machine Women Pop White T-shirt,,,,,,,
25921,Women,Apparel,Topwear,Tshirts,Green,Summer,2012,Casual,Femella Women Lime Green T-shirt,,,,,,,
57159,Women,Apparel,Topwear,Tshirts,Peach,Summer,2012,Casual,Elle Women Coral Essentials T-shirt,,,,,,,
20239,Women,Apparel,Topwear,Tshirts,Maroon,Fall,2011,Casual,Wrangler Women Printed Maroon T-shirt,,,,,,,
3932,Women,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,Jealous 21 Women's White Black T-shirt,,,,,,,
4777,Women,Apparel,Topwear,Tshirts,Blue,Summer,2011,Sports,ADIDAS Women's Flora Blue T-shirt,,,,,,,
52083,Women,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,Myntra Women White T-shirt,,,,,,,
25919,Women,Apparel,Topwear,Tshirts,Magenta,Summer,2012,Casual,Femella Women Magenta T-shirt,,,,,,,
4783,Women,Apparel,Topwear,Tshirts,White,Summer,2011,Sports,ADIDAS Women's V Neck With Crystal White T-shirt,,,,,,,
34433,Women,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,Myntra Women Dont Think Blue T-shirt,,,,,,,
10494,Women,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual,Flying Machine Women Blue Polo Tshirts,,,,,,,
3935,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2011,Casual,Jealous 21 Women's Yellow Miss T-shirt,,,,,,,
4922,Women,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,Gini and Jony Girl's Viona Pack of 3 Tee Infant Kidswear,,,,,,,
46810,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2012,Casual,Nike Women Yellow T-shirt,,,,,,,
3599,Women,Apparel,Topwear,Tshirts,Blue,Summer,2011,Sports,Puma Deccan Chargers Women Jersey,,,,,,,
25926,Women,Apparel,Topwear,Tshirts,Red,Summer,2012,Casual,Femella Women Red T-shirt,,,,,,,
35986,Women,Apparel,Topwear,Tshirts,Purple,Summer,2012,Casual,Flying Machine Women Cotton Purple T-shirt,,,,,,,
6472,Women,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,ADIDAS Wmen's Free Soul White T-shirt,,,,,,,
57157,Women,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,Elle Women White T-shirt,,,,,,,
20237,Women,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual,Wrangler Women Printed Blue T-shirt,,,,,,,
37280,Women,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,Tantra Women Blue Facebook T-shirt,,,,,,,
7302,Women,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,UCB Women's Short Sleeve Blue Red T-shirt,,,,,,,
36736,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012,Casual,Spykar Women Cult Pink T-shirt,,,,,,,
26937,Women,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,Jealous 21 Women Printed White T-shirt,,,,,,,
21578,Women,Apparel,Topwear,Tshirts,Green,Winter,2012,Casual,Roxy Women Green Garden T-Shirt,,,,,,,
5832,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2011,Casual,ADIDAS Women's Who Was That Yellow T-shirt,,,,,,,
57168,Women,Apparel,Topwear,Tshirts,Teal,Summer,2012,Casual,Elle Women Teal T-shirt,,,,,,,
25928,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2012,Casual,Femella Women Yellow T-shirt,,,,,,,
12796,Women,Apparel,Topwear,Tshirts,Black,Fall,2011,Casual,Nike Women Grafitti Black T-shirt,,,,,,,
35988,Women,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,Flying Machine Women Cotton Black T-shirt,,,,,,,
37287,Women,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012,Casual,Tantra Women Navy Blue Supermantra T-shirt,,,,,,,
22593,Women,Apparel,Topwear,Tshirts,Purple,Fall,2011,Sports,Nike Women Purple T-shirt,,,,,,,
6223,Women,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,UCB Women's Basic Round Black T-shirt,,,,,,,
5835,Women,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,ADIDAS Women's Birds White T-shirt,,,,,,,
25917,Women,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,Femella Women Black T-shirt,,,,,,,
4779,Women,Apparel,Topwear,Tshirts,White,Summer,2011,Sports,ADIDAS Women's Blosson White Pink T-shirt,,,,,,,
6248,Women,Apparel,Topwear,Tshirts,Orange,Summer,2011,Casual,Lee Women's Clara Saffron T-shirt,,,,,,,
9831,Women,Apparel,Topwear,Tshirts,Grey,Fall,2011,Casual,Little Miss Women Printed Dark Grey T-shirt,,,,,,,
3537,Women,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Myntra Women's Bloody Cool Black T-shirt,,,,,,,
3361,Women,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Myntra Women Brain Black T-shirt,,,,,,,
6089,Women,Apparel,Topwear,Tshirts,Pink,Summer,2011,Casual,UCB Women's Photographic Print Pink T-shirt,,,,,,,
3702,Women,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Tantra Women's Prism Black Long T-shirt,,,,,,,
15342,Women,Apparel,Topwear,Tshirts,Pink,Fall,2011,Sports,Nike Women Printed Pink Tshirts,,,,,,,
9836,Women,Apparel,Topwear,Tshirts,Purple,Fall,2011,Casual,Little Miss Women Printed Purple T-shirt,,,,,,,
41402,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012,Casual,Wrangler Women Pink T-shirt,,,,,,,
7500,Women,Apparel,Topwear,Tshirts,Purple,Summer,2011,Sports,Nike Women's Purple Polo T-shirt,,,,,,,
19923,Women,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,Wrangler Women Printed White T-shirt,,,,,,,
54911,Women,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,Do u speak green Women Printed White T-shirt,,,,,,,
3961,Women,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Jealous 21 Women Black Shimmery Halter Neck Top,,,,,,,
31788,Women,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,Lee Women Beyoce Blue T-shirt,,,,,,,
19586,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012,Casual,United Colors of Benetton Women Printed Pink T-shirt,,,,,,,
6279,Women,Apparel,Topwear,Tshirts,Grey,Summer,2011,Casual,UCB Women's Halftone Print Grey T-shirt,,,,,,,
7509,Women,Apparel,Topwear,Tshirts,Blue,Summer,2011,Sports,Nike Women's Line 9 Turquoise Blue T-shirt,,,,,,,
17611,Women,Apparel,Topwear,Tshirts,Pink,Fall,2011,Casual,Doodle  Fairy Girl Pink Tshirt,,,,,,,
6246,Women,Apparel,Topwear,Tshirts,Pink,Summer,2011,Casual,Lee Women's Norah Raspberry Pink T-shirt,,,,,,,
5295,Women,Apparel,Topwear,Tshirts,Pink,Summer,2011,Casual,Puma Women's Ess Pink Polo T-shirt,,,,,,,
59407,Women,Apparel,Topwear,Tshirts,Grey,Summer,2010,Casual,Tokyo Talkies Women Grey T-shirt,,,,,,,
26363,Women,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,Arrow Woman Printed White T-shirt,,,,,,,
6241,Women,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,Lee Women's Spotty Offwhite T-shirt,,,,,,,
17616,Women,Apparel,Topwear,Tshirts,Pink,Fall,2011,Casual,Doodle Girl Princess Pink Tshirt,,,,,,,
6222,Women,Apparel,Topwear,Tshirts,Green,Summer,2011,Casual,UCB Women's Round Neck Green T-shirt,,,,,,,
10034,Women,Apparel,Topwear,Tshirts,Black,Fall,2011,Sports,Nike Women As Element Ja Black T-Shirt,,,,,,,
7794,Women,Apparel,Topwear,Tshirts,Brown,Summer,2011,Casual,Wrangler Women's Engineered Stripe Mustard T-shirt,,,,,,,
1651,Women,Apparel,Topwear,Tshirts,Pink,Fall,2010,Sports,Domyos Women Style Pink T-shirt,,,,,,,
37286,Women,Apparel,Topwear,Tshirts,Brown,Summer,2012,Casual,Tantra Women Brown Swirl T-shirt,,,,,,,
4581,Women,Apparel,Topwear,Tshirts,Purple,Summer,2011,Casual,Beatles Women's Love Me DO Lavender T-shirt,,,,,,,
2676,Women,Apparel,Topwear,Tshirts,Black,Winter,2011,Casual,Inkfruit Women Black T-shirt,,,,,,,
4778,Women,Apparel,Topwear,Tshirts,White,Summer,2011,Sports,ADIDAS Women's Flora White T-shirt,,,,,,,
37281,Women,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,Tantra Women Black Facebook T-shirt,,,,,,,
20236,Women,Apparel,Topwear,Tshirts,Red,Fall,2011,Casual,Wrangler Women Printed Red T-shirt,,,,,,,
57156,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012,Casual,Elle Women Pink Essentials T-shirt,,,,,,,
36737,Women,Apparel,Topwear,Tshirts,Green,Summer,2012,Casual,Spykar Women Cult Green T-shirt,,,,,,,
6473,Women,Apparel,Topwear,Tshirts,Pink,Summer,2011,Casual,ADIDAS Women's Blossom Pink T-shirt,,,,,,,
2685,Women,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Inkfruit Women's Mesmerize Black T-shirt,,,,,,,
27448,Women,Apparel,Topwear,Tshirts,White,Fall,2015,Casual,Jockey Women White Round Neck T-Shirt,,,,,,,
26936,Women,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,Jealous 21 Women Printed White Top,,,,,,,
25918,Women,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,Femella Women Blue T-shirt,,,,,,,
34432,Women,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,Myntra Women Rider Blue T-shirt,,,,,,,
57160,Women,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,Elle Women Printed White T-shirt,,,,,,,
4782,Women,Apparel,Topwear,Tshirts,Black,Summer,2011,Sports,ADIDAS Women's V Neck With Crystal Black T-shirt,,,,,,,
6213,Women,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,UCB Women's Boat Print White Top,,,,,,,
4776,Women,Apparel,Topwear,Tshirts,White,Summer,2011,Sports,ADIDAS Women's  Geo White Yellow T-shirt,,,,,,,
35987,Women,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,Flying Machine Women Cotton Blue T-shirt,,,,,,,
58573,Women,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,Puma Women Black T-shirt,,,,,,,
25927,Women,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,Femella Women White T-shirt,,,,,,,
3934,Women,Apparel,Topwear,Tshirts,Pink,Summer,2011,Casual,Jealous 21 Women's Print Pink T-shirt,,,,,,,
52085,Women,Apparel,Topwear,Tshirts,Orange,Summer,2012,Casual,Myntra Women Orange T-shirt,,,,,,,
4771,Women,Apparel,Topwear,Tshirts,Purple,Summer,2011,Sports,ADIDAS Women's Purple Polo T-shirt,,,,,,,
26938,Women,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,Jealous 21 Women Black Printed T-shirt,,,,,,,
57167,Women,Apparel,Topwear,Tshirts,Teal,Summer,2012,Casual,Elle Women Teal T-shirt,,,,,,,
34435,Women,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,Myntra Women Young White T-shirt,,,,,,,
6684,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2011,Casual,UCB Women's Pleat At Back Yellow T-shirt,,,,,,,
27446,Women,Apparel,Topwear,Tshirts,Green,Winter,2015,Casual,Jockey Women Green T-shirt,,,,,,,
3933,Women,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,Jealous 21 Womens Blue Rose & Butterfly T-shirt,,,,,,,
58574,Women,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,Puma Women Black T-shirt,,,,,,,
25920,Women,Apparel,Topwear,Tshirts,Green,Summer,2012,Casual,Femella Women Green T-shirt,,,,,,,
36739,Women,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,Spykar Women Cult White T-shirt,,,,,,,
20238,Women,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual,Wrangler Women Dreams Blue Tshirt,,,,,,,
57158,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012,Casual,Elle Women Pink T-shirt,,,,,,,
28465,Women,Apparel,Topwear,Tshirts,Magenta,Summer,2012,Casual,Urban Yoga Women Printed Pink T-shirt,,,,,,,
40389,Women,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,Tokyo Talkies Women Blue Printed T-shirt,,,,,,,
5293,Women,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,Puma Women's Softest Touch Blue T-shirt,,,,,,,
26362,Women,Apparel,Topwear,Tshirts,Grey,Summer,2012,Casual,Arrow Woman Printed Grey T-shirt,,,,,,,
6086,Women,Apparel,Topwear,Tshirts,Pink,Summer,2011,Casual,UCB Women's Rollup Armhole Pink T-shirt,,,,,,,
2270,Women,Apparel,Topwear,Tshirts,Pink,Fall,2010,Casual,Nike JDI Pink Women T-shirt,,,,,,,
8316,Women,Apparel,Topwear,Tshirts,Yellow,Spring,2013,Casual,Wildcraft Women's Organic Cotton Yellow T-shirt,,,,,,,
31789,Women,Apparel,Topwear,Tshirts,Green,Summer,2012,Casual,Lee Women Johana Green T-shirt,,,,,,,
6247,Women,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,Lee Women's Clara White T-shirt,,,,,,,
5294,Women,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,Puma Women's Ess Striped Blue T-shirt,,,,,,,
6088,Women,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,UCB Women's Rollup Armhole Blue T-shirt,,,,,,,
38400,Women,Apparel,Topwear,Tshirts,Blue,Summer,2012,Sports,ADIDAS Mumbai Indians Women Blue Match Jersey,,,,,,,
5893,Women,Apparel,Topwear,Tshirts,Purple,Summer,2011,Casual,Puma Women's Heather Purple T-shirt,,,,,,,
41403,Women,Apparel,Topwear,Tshirts,Red,Summer,2012,Casual,Wrangler Women Red T-shirt,,,,,,,
13424,Women,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,United Colors of Benetton Women Black Polo T-shirts,,,,,,,
7501,Women,Apparel,Topwear,Tshirts,Purple,Summer,2011,Sports,Nike Women's Smash Purple T-shirt,,,,,,,
15343,Women,Apparel,Topwear,Tshirts,Blue,Fall,2011,Sports,Nike Women Printed Blue Tshirts,,,,,,,
3703,Women,Apparel,Topwear,Tshirts,Purple,Summer,2011,Casual,Tantra Women Ornament Lavender Long T-shirt,,,,,,,
6249,Women,Apparel,Topwear,Tshirts,Grey,Summer,2011,Casual,Lee Women's Misha Rider Grey T-shirt,,,,,,,
5860,Women,Apparel,Topwear,Tshirts,Pink,Summer,2011,Casual,ADIDAS Women Beat Pink T-shirt,,,,,,,
3704,Women,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011,Casual,Tantra Women's Ornament Navy Long T-shirt,,,,,,,
3536,Women,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Myntra Women's Saadhu Starter Kit Black T-shirt,,,,,,,
7196,Women,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,Jealous 21 Women White Girl With Fan T-shirt,,,,,,,
9830,Women,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011,Casual,Little Miss Women Printed Navy Blue T-shirt,,,,,,,
6612,Women,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011,Casual,Spykar Women's Stripes Navy White T-shirt,,,,,,,
11662,Women,Apparel,Topwear,Tshirts,Grey,Fall,2011,Casual,Lee Women Grey Printed T-shirt,,,,,,,
22216,Women,Apparel,Topwear,Tshirts,Maroon,Fall,2011,Casual,Little Miss Women Funny Maroon T-shirt,,,,,,,
7480,Women,Apparel,Topwear,Tshirts,Purple,Summer,2011,Sports,Nike Women's Class Purple T-shirt,,,,,,,
32626,Women,Apparel,Topwear,Tshirts,Blue,Summer,2012,Sports,Nike Women Miler Blue T-shirt,,,,,,,
31291,Women,Apparel,Topwear,Tshirts,Green,Summer,2012,Casual,Puma Women Striped Green T-shirt,,,,,,,
6599,Women,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,Spykar Women's Mademoiselle Blue T-shirt,,,,,,,
6303,Women,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,UCB Women's Epaulettes Sleeve Black T-shirt,,,,,,,
3027,Women,Apparel,Topwear,Tshirts,Red,Summer,2011,Casual,Lee Women Fergie Orange T-shirt,,,,,,,
5116,Women,Apparel,Topwear,Tshirts,Grey,Summer,2011,Casual,Wrangler Women Folk Side Print Grey T-shirt,,,,,,,
11665,Women,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual,Lee Women Printed Blue Tshirts,,,,,,,
7017,Women,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,s.Oliver Women White T-shirt,,,,,,,
19605,Women,Apparel,Topwear,Tshirts,Purple,Summer,2011,Casual,United Colors Of Benetton Women Purple T-shirt,,,,,,,
16827,Women,Apparel,Topwear,Tshirts,Magenta,Fall,2011,Casual,Little Miss Women Printed Magenta T-shirt,,,,,,,
38586,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012,Casual,Nike Women Pink Crew T-shirt,,,,,,,
6107,Women,Apparel,Topwear,Tshirts,Pink,Summer,2011,Casual,UCB Women's Basic V Neck Pink T-shirt,,,,,,,
30140,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012,Casual,Flying Machine Women Printed Pink T-shirt,,,,,,,
5120,Women,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011,Casual,Wrangler Women's Feel Good Navy Blue T-shirt,,,,,,,
2305,Women,Apparel,Topwear,Tshirts,Blue,Fall,2010,Sports,Nike Women Blue Polo T-shirt,,,,,,,
22227,Women,Apparel,Topwear,Tshirts,Pink,Fall,2011,Casual,Little Miss Women Sunshine Pink T-shirt,,,,,,,
57422,Women,Apparel,Topwear,Tshirts,Red,Summer,2015,Casual,Angry Birds Women Red T-shirt,,,,,,,
52150,Women,Apparel,Topwear,Tshirts,Green,Summer,2012,Casual,Femella Women Green Polo T-Shirt,,,,,,,
6904,Women,Apparel,Topwear,Tshirts,Orange,Summer,2011,Casual,Tantra Women's Cool Orange T-shirt,,,,,,,
22218,Women,Apparel,Topwear,Tshirts,Maroon,Fall,2011,Casual,Little Miss Women Funky Maroon T-shirt,,,,,,,
22220,Women,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,Little Miss Women Sunshine White T-shirt,,,,,,,
16829,Women,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual,Little Miss Women Printed Blue T-shirt,,,,,,,
57425,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2015,Casual,Angry Birds Women Yellow T-shirt,,,,,,,
38588,Women,Apparel,Topwear,Tshirts,Purple,Summer,2012,Casual,Nike Women Printed Crew Purple T-shirt,,,,,,,
28528,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012,Sports,Nike Women Cruiser Hurley Dot Pink T-shirt,,,,,,,
2302,Women,Apparel,Topwear,Tshirts,White,Fall,2010,Sports,Nike Women Icon SS White T-shirt,,,,,,,
2554,Women,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,Domyos Women's Proteen White T-shirt,,,,,,,
11654,Women,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,Lee Women Printed White Tshirts,,,,,,,
21451,Women,Apparel,Topwear,Tshirts,Green,Winter,2012,Casual,Roxy Women Green Graphic Printed T-Shirt,,,,,,,
5118,Women,Apparel,Topwear,Tshirts,Red,Summer,2011,Casual,Wrangler Women Reverse Striper Red T-shirt,,,,,,,
3029,Women,Apparel,Topwear,Tshirts,Peach,Summer,2011,Casual,Lee Women Zoe Dark Peach T-shirt,,,,,,,
6903,Women,Apparel,Topwear,Tshirts,Cream,Summer,2011,Casual,Tantra Women's Mudra Cream T-shirt,,,,,,,
26881,Women,Apparel,Topwear,Tshirts,Peach,Summer,2012,Casual,Jealous 21 Women Pink T-shirt,,,,,,,
24974,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012,Casual,United Colors of Benetton Women Light Pink Printed T-shirt,,,,,,,
26875,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012,Casual,Jealous 21 Women Pink Printed T-shirt,,,,,,,
5173,Women,Apparel,Topwear,Tshirts,Grey,Summer,2011,Casual,Inkfruit Women's Secret Diary Dark Grey T-shirt,,,,,,,
42391,Women,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,Flying Machine Women White Printed T-shirt,,,,,,,
20375,Women,Apparel,Topwear,Tshirts,Pink,Fall,2011,Casual,Urban Yoga Women Pink Printed T-shirt,,,,,,,
43085,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2012,Sports,Nike Women Yellow Polo Neck T-shirt,,,,,,,
6530,Women,Apparel,Topwear,Tshirts,Pink,Summer,2011,Sports,Nike Women's Power Sphere Polo T-shirt,,,,,,,
24973,Women,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,United Colors of Benetton Women Blue T-shirt,,,,,,,
57449,Women,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,Angry Birds Women Black T-shirt,,,,,,,
3613,Women,Apparel,Topwear,Tshirts,Blue,Summer,2011,Sports,Puma Women Deccan Chargers Blue T-shirt,,,,,,,
32643,Women,Apparel,Topwear,Tshirts,Orange,Summer,2012,Sports,Nike Women Tennis Blockbuster Orange T-shirt,,,,,,,
33557,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2012,Casual,Wrangler Women Chervon Yellow T-shirt,,,,,,,
42396,Women,Apparel,Topwear,Tshirts,Grey,Summer,2012,Casual,Flying Machine Women Grey T-shirt,,,,,,,
5174,Women,Apparel,Topwear,Tshirts,Red,Summer,2011,Casual,Inkfruit Women's Hip Huraa Red T-shirt,,,,,,,
13159,Women,Apparel,Topwear,Tshirts,Grey,Fall,2011,Casual,Puma Women Dark Heather Fuchsia Grey Tshirts,,,,,,,
1985,Women,Apparel,Topwear,Tshirts,Red,Fall,2010,Casual,ADIDAS Womens Classic Red T-shirt,,,,,,,
28572,Women,Apparel,Topwear,Tshirts,Grey,Summer,2012,Casual,Nike Women Air Scoop Dark Grey T-shirt,,,,,,,
4893,Women,Apparel,Topwear,Tshirts,Green,Summer,2011,Casual,Levis Kids Girl's Diaz Green Polo Tshirt,,,,,,,
3073,Women,Apparel,Topwear,Tshirts,Tan,Summer,2011,Casual,Tantra Women's Cut Crap Chocolate T-shirt,,,,,,,
57440,Women,Apparel,Topwear,Tshirts,Blue,Summer,2015,Casual,Angry Birds Women Blue T-shirt,,,,,,,
10989,Women,Apparel,Topwear,Tshirts,Purple,Fall,2011,Casual,Inkfruit Women Mementos Purple Tshirts,,,,,,,
5142,Women,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,Wrangler Women's Face Print Light Blue T-shirt,,,,,,,
27353,Women,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,Tantra Women Jimmo White T-shirt,,,,,,,
33561,Women,Apparel,Topwear,Tshirts,Green,Summer,2012,Casual,Wrangler Women Big Rodeo Green T-shirt,,,,,,,
42398,Women,Apparel,Topwear,Tshirts,Grey,Summer,2012,Casual,Flying Machine Women Grey T-shirt,,,,,,,
